EVTNAME2582;Our claims in $FROMCOUNTRY$;x
EVTOPTA36908;This will speed up communications!;x
slavery_timer;Slavery;x
gtfo_ITA_desc;We've had a good run, but it's time to end our rulership of Italy: if you love something, let it go!;x
make_slave;Create Slave State;x
ibadi_country;Ibadi Religion;x
european_african_conquest_setup;Scramble for Africa Conquest;x
EVTDESC1105;A dried up old traveller has returned from the wilderness. When given a whiskey he says with a hoarse voice 'Diamonds! I have found Diamonds! A mountain of Diamonds!';x
EVTOPTB3753;An unfortunate side-effect to a cherished liberty;x
EVTNAME31303;Referendum on the Railroads;x
EVTDESC60160;As an independent nation we are now free to appoint our own government.;x
ABK_ADJ;Abkhazian;x
VIC_liberal_1;Liberal Party;x
GIVEMILITARYACCESS_WE_DECLINE_1;Military Access.;x
diplomatic_cores;Core Integration in Progress;x
FJN_reactionary;Beiyang Faction;x
EVTNAME23413;The Games of The Third Olympiad;x
EVTOPTA13170;Dispatch a punitive expedition;x
NO_MIGRATIONS_FOUND1_TOOLTIP;Province belongs to: §Y$COUNTRY$§!;x
INCREASERELATION_WE_ACCEPT_MAP;Relation increased;x
AGRESSION_ANGLO_EGYPT_WAR_NAME;$FIRST$-Egyptian War;x
BREAKCOUNTRY_LOG;$FACTION$ enforce their demands!;x
AKH_communist;The Communists;x
EVTOPTA90819;Understood.;x
gtfo_ALB_desc;We've had a good run, but it's time to end our rulership of Albania: if you love something, let it go!;x
EVTOPTA17060;Oh, well, freedom of speech and all that.;x
EVTOPTA44120;Wickedness must be stamped out.;x
EVTOPTA21510;Eeep!;x
PARTY_LOYALTY_DESC_NEUTRAL;Neutral;x
IS_NOT_INDEP;is under foreign influence.;x
foreign_weapons_l;Foreign Weapons;x
KRY_anarcho_liberal;The Libertains;x
gtfo_BAS_title;Grant Bastar Independence;x
NF_OVERWRITE_HEADER;To set the new national focus §Y$NF$§! you must remove another one.;x
CANCELGIVEMILITARYACCESS_WE_ACCEPT_3;§Y$ACTOR$§W;x
pessimist;Pessimist;x
BRY_anarcho_liberal;The Radical Faction;x
WAR_WE_ACCEPT_3;$AGRESSOR$ declared war;x
POP_SOLD_EXPORT;Sold(Export): §Y$VAL$§W;x
EVTNAME16110;Slave Market;x
PEACE_WE_ACCEPT_6;*;x
GIVEMILITARYACCESS_WE_ACCEPT_HEADER;$MESSENGER$;x
EVTDESC44101;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad was clocked at a speed of 112 miles per hour.;x
ANNEX_BTN3;Goto;x
EVTDESC18080;A debate on wage slavery has taken hold in the Upper House, and the socialist party is gaining traction by arguing the need for wage reform. The broad popular support for further social reforms has lead to several nominally non-socialist members of the house finding themselves increasingly pressed by their home constituencies to push for further reforms, causing some of them to consider crossing the aisle over to the socialist block. Through political maneuvering, we could probably avoid massive defections to the socialists, but this would probably be seen as an autocratic move by broad stratas of our country's population.;x
PV_COLONY_PROG;Colony progress: §Y$VAL$§W%. Estimated completion: §Y$TIME$§W;x
EVTNAME15070;Sons of $PROVINCECULTURE$ Labour;x
REMOVE_EVTOPTA10110;Bloody revolutionaries.;x
naval_school;Naval School;x
EVTDESC14080;The production quota is too high. We will never be able to reach the demand.' The other farmers stand behind him, waiting. Their weathered faces show the same concern and determination as their speaker.;x
WARGOAL_WE_ACCEPT_BTN1;OK;x
conquest_of_morocco_title;Conquest of Morocco;x
OUR_CB_DETECTED_MAP;*;x
BREAKCOUNTRY_2;$MONARCHTITLE$, the $FACTION$ have enforced their demands!;x
DIPLOMACY_NEGOTIATE_WE_SUBSTATE;We are not allowed to negotiate with countries if we are a §YSubstate§W;x
LXA_fascist;The Fascist Faction;x
take_capital;Take Capital;x
gtfo_BRE_title;Grant Bremen Independence;x
EVTNAME23438;Shall we host the Tenth Olympic Games?;x
EVTOPTA37209;Mon dieu!;x
EVTNAME36950;The Great Irish Famine;x
THEY_BANKRUPTCY_2;$COUNTRY$;x
boxer_attacked_desc;The Righteous Harmony Society is agitating for war against the Foreign Powers, something must be done soon.;x
gtfo_COS_title;Grant Costa Rica Independence;x
REMOVE_DECREASERELATION_THEY_ACCEPT_6;;x
DECREASEOPINION_OTHER_ACCEPT_BTN3;Go to;x
TAI_communist;Communist Party;x
EVTNAME32512;The Polish Uprising of $YEAR$;x
CANCELASKMILITARYACCESS_OTHER_ACCEPT_BTN2;OK;x
IN_POLITICAL_MOVEMENT;in political movement\n;x
treaty_port4_desc;Our POPs gain +0.005 militancy per month and our max tariffs are reduced by 1% for each unequal treaty we have been forced to sign. We gain an unequal treaty whenever we lose a treaty port. This malus will be removed after westernization.;x
EVTNAME3003;The Workhouse Scandal;x
EVTNAME23440;The Games of The Tenth Olympiad;x
peacetime_mobilization;Peace Time Mobilization;x
EVTNAME12130;Cottage Industry;x
french_military_mission_to_japan_desc;In 1867, at the behest of the Japanese Shogunate at Edo, France sent a military mission to Japan to help train Shogunate troops in the arts of western warfare. The mission was led by, then Captain, Charles Chanoine, who would later go on to become France's Minister of War during the Brisson government of 1898. Send a military mission to Japan, and our relations with them are sure to improve.;x
war_minister_boulanger;Georges Ernest Boulanger;x
RGR_socialist;Partido Socialist;x
zcountry_socialist_change_ideology_title;§YSpread Ideology;x
land_province;Land Province;x
EVTOPTA15150;Organize a crack-down;x
gtfo_GRE_desc;We've had a good run, but it's time to end our rulership of Greece: if you love something, let it go!;x
occupation_of_the_arabian_desert_title;The Occupation of the Arabian Desert;x
CRISIS_OFFER_WE_DECLINE_BTN3;Go to;x
EVTOPTB4405;Blast!;x
DECREASEOPINION_WE_ACCEPT_3;convinced by §Y$ACTOR$§W that;x
establish_cambodian_protectorate_title;Establish Cambodian Protectorate;x
farmlands;Farmlands;x
form_somalia_title;Form Somalia;x
EVTOPTB4305;Truly something particular!;x
CHY_communist;Communist Part;x
gtfo_RUT_desc;We've had a good run, but it's time to end our rulership of Ruthenia: if you love something, let it go!;x
REMOVE_segregation;Segregation;x
reconquista_mex_desc;New Spain was the first of four viceroyalties Spain created in the Americas, it comprised Mexico, Central America, much of the Southwestern and Central United States, and Spanish Florida as well as the Philippines, Guam, Mariana and Caroline Islands. Now that Spanish hegemony has returned to New Spain, we should organize the territory similarly to the old Viceroyalty, with the exception of the Caribbean Islands.;x
EVTNAME15060;First Farmer's Bank;x
CRISIS_BACK_DOWN_WE_ACCEPT_3;$ACTOR$;x
EVTDESC3502;So we need him removed. Not just removed, but removed good. Ya'see? We don't want him no more. He's bad news, I'll tell'ya.'\n\nThe Mill Workers trade union in one of our provinces are protesting against factory manager accused of abusing his workers, even going so far as to beat them with canes whenever they happen to trigger his highly personal definition of laziness. We could remove the manager, but the mill owner insist that he does a very good job.;x
EVTOPTA10330;Let them hold their little rally.;x
russify_baltic_states_title;Russify the Baltic States;x
MESSAGECAT_OTHERS;Other Messages;x
rivera_reforms;Rivera's Intervention;x
acquire_state_free_desc;Acquire an enemy §Ystate§W;x
SAA_anarcho_liberal;Radical Arbeiterpartei;x
silver_mine;Silver Mine;x
western_shipyards_l;Shipyards;x
DIPLOMACY_CLOSE_WINDOW;Closes diplomacy window;x
EVTOPTA10270;They must be allowed to express their opinions;x
no_admin_reform_desc;No administrative reform. The country bureaucracy works like the old days, if it exists at all.;x
UW_NOT_POSSIBLE_TO_ATTACH;There are no friendly units here to attach to.;x
KNY_anarcho_liberal;The Independent Party;x
EVTNAME13120;The King and I;x
sand_river_convention_desc;By delimiting our borders with the British Cape Colony, we can strengthen our relations with the United Kingdom.;x
zcountry_liberal_change_ideology_desc;Adds a +0.1 militancy modifier and large population drift towards the chosen ideology.;x
FE_SETTING_TECHNOLOGY;Technology;x
monetary_reform_l;Currency Reform;x
end_sakoku_desc;Sakoku was the isolationist foreign policy of the Japanese Tokugawa shogunate under which, relations and trade between Japan and other countries were severely limited, nearly all foreign nationals were barred from entering Japan and common Japanese people were kept from leaving the country.\n\n§RCivilization Progress must be 5% in order to enact this decision.;x
end_fake_war_desc;Ends the current fake war.;x
yes_monetary_reform;Official Currencies;x
EVTOPTA14520;Naturally, a new factory can only be a good thing;x
dominion_socialist;The Socialist Party;x
EVTOPTA32522;A tragedy.;x
LBA_anarcho_liberal;Radical Faction;x
caucasian_truce_local_desc;The Caucasian War is undergoing a truce, for now. The uneasy tension that the locals have with their Russian occupiers is a welcome break from the previous state of war, but it is an uneasy truce brokered by the blood of both sides.;x
SNZ_democracy;South Island Republic;x
ADDTOSPHERE_OTHER_ACCEPT_2;$MONARCHTITLE$, we heard news that;x
EVTNAME31211;The Balkan War;x
EVTOPTE14150;Won't be easy, but we'll do everything we can.;x
ENDGAME_HEADLINE;Game Over;x
EVTOPTA15270;Rescind the building ban!;x
KLM_HMS_ADJ;Bandjaran;x
WETARGET_REMOVEFROMSPHERE_4;We suspect §Y$ACTOR$§W is behind this!;x
the_rhine_crisis_desc;During Napoleon's redrawings of the European map, the left bank of the river Rhine had been annexed to France proper. In 1840 France's Prime Minister Adolphe Thiers publicly stated that, in his opinion, the Rhine still remained France's natural eastern border. With the hardships of the Napoleonic wars still in living memory the statement caused uproar in Germany, sparking what would become known as 'The Rhine Crisis';x
DECREASERELATION_WE_ACCEPT_BTN3;Go to;x
massive_promote_officers;Encourage Officers;x
PEACE_WILL_NOT_ACCEPT;They would not accept this offer.;x
gtfo_XBI_title;Grant XBI Independence;x
NORMAL_WAR_BOXER_NAME;$ORDER$Boxer Rebellion;x
BKV_ADJ;Bukovinian;x
EVTDESC4422;And we will not accept the agitations of the capitalists and the war-profiteers, trying, with their vicious imperialist propaganda, to pit the workers of one country against the workers of another! The workers of the world are all brothers, and we all speak the same language. The sweat on a brother's brow is the sweat on ours, and the blood from a brother's heart, pumps through our veins! Capitalists, comrades, make the money, and we, comrades, spill the blood.'\n\nA strike has broken out in one of our provinces, organized by subversive elements within the trade-union movement. While the strike is officially organized under the parole of peace and solidarity, some in our cabinet suspect that the demonstration is a crypto-socialist manifestation of power.;x
gtfo_BER_title;Grant Beroda Independence;x
NAVALBATTLEOVER_BTN3;Goto;x
DISCREDIT_THEY_ACCEPT_SETUP;When we discredit a nation;x
slave_growth;Slave Demographics;x
WE_BECAME_GREAT_POWER_LOG;We are now a great power!;x
KAG_hms_government_ADJ;Maeda;x
cavalry_short;Cav;x
UOR_hms_government;Oregon;x
CB_CREATION_DETAIL;Manufacture a justification for declaring war with the §Y$TYPE$§! war goal. This will take roughly §Y$DAYS$§! days.\nIf we are detected early the maximum amount of infamy we can aquire is §R$BADBOY$§!.;x
REMOVE_EVTNAME14120_sub;Religious policy debated in $COUNTRY$ elections;x
hereditary_bureaucracy_l;Hereditary Bureaucracy;x
AGRESSION_WAR_COLONIAL_NAME;$ORDER$$FIRST$ Colonial War for $STATE$;x
EVTOPTA19361;We are number one!;x
UOR_prussian_constitutionalism;The Kingdom of Oregon;x
precious_goods;Precious Goods;x
gtfo_DON_title;Grant Cossack Republic Independence;x
great_game;Great Game;x
AGRESSION_GARIBALDI_EXPEDITION_WAR_NAME;Expedition of the Thousand;x
EVTOPTA31213;Inshallah, we will defeat them!;x
EVTOPTA37712;We will never again submit to the Spanish!;x
gtfo_HON_desc;We've had a good run, but it's time to end our rulership of Honduras: if you love something, let it go!;x
CULTURE_IS;Culture is accepted:;x
EVTOPTB3900;We should build local platforms for reform;x
CALLALLY_WE_DECLINE_1;Military Alliance Dishonoured.;x
ICON_ALLIANCE;An §Yalliance§W offer;x
gtfo_CRS_desc;We've had a good run, but it's time to end our rulership of Corsica: if you love something, let it go!;x
EVTOPTA37722;Jihad against the invaders!;x
CB_JUSTIFY_NO_LONGER_VALID_5;$TARGET$;x
REMOVE_EVTDESC2060;Five years living in the country, passing the Life in $COUNTRY$ test, speaks the language nearly perfect and married to a wonderful, native woman... You do qualify for a citizenship. Congratulations! Now you only need to sign here and here...'\nMore specified rules for aliens to become citizens don't seem to stop them.;x
CRISIS_STARTED_3;$CRISISTARGET$;x
EVTOPTB14180;We do need a strong military.;x
GIVEMILITARYACCESS_WE_ACCEPT_BTN2;OK;x
EVTOPTA36981;English devils!;x
DUR_hms_government;Durrani Empire;x
CALLALLY_OTHER_ACCEPT_BTN1;OK;x
EVTDESC13356;The Righteous Society of Harmonious fists, known colloquially as 'Boxers' -- a Chinese movement dedicated to restoring what they perceive to be a loss of Chinese independence in face of European expansion in Asia -- have carried out massacres on European missionaries and traders in China. Along with Europeans unfortunate enough to come in their path, several Chinese Christian converts have also been brutally slaughtered. The Chinese government appears unconcerned with these atrocities, and some rumors claim that the Imperial Qing government is even lending its tacit support to the movement.;x
EVTOPTA2530;An invasion through there, and then deploy the troops so and so... interesting;x
EVTDESC37220;14-year-old Bernadette Soubirous had her first vision of Saint Mary in a cave near Lourdes, on the northern side of the Pyrenees. In 1864 her visions were officially recognized by the Catholic Church, and Lourdes became one of the most important destinations for pilgrimage by Catholics.;x
EVTOPTA2583;Excellent!;x
native_rebels_name;Anti-Colonial Rebels;x
national_idea2_desc;This invention unlocks another national idea.;x
choose_trade_good_title;§YChoose Goods to Send;x
late_qing_reforms_desc;The New Policies were a series of cultural, economic, educational, military, and political reforms that were implemented in the last decade of the Qing dynasty to keep the dynasty in power after a series humiliating defeats by foreign powers.;x
PEACE_OTHER_ACCEPT_BTN3;Goto;x
EVTOPTA60060;It is only right and good;x
EVTOPTA4303;Leave this to die;x
WAR_WE_ACCEPT_2;$MONARCHTITLE$, $BADWORD$ in;x
PARTY_UNAVAIL_LOG;Political party now unavailable;x
EVTDESC11100;A rising tide of liberal nationalism within greater $CULTURE_GROUP_UNION$ has toppled the government in $FROMCOUNTRY$. A parliament of liberal revolutionaries has been convened, with representatives from all of $CULTURE_GROUP_UNION$, which has decreed that the time is right for the nation to unite under one banner. The parliament has offered the crown of this united $CULTURE_GROUP_UNION$ to us. We could accept the offer, but doing so would cause international alarm, and require us to compensate the revolutionaries politically.;x
gtfo_ECU_title;Grant Ecuador Independence;x
EVTOPTA14540;The idea is certainly interesting, but it might be expensive.;x
gtfo_D23_desc;We've had a good run, but it's time to end our rulership of D23: if you love something, let it go!;x
EVTNAME4401;Bread Riots;x
slave_growth_desc;The population of slaves changed in our country.;x
cholera_epidemic_small;Outbreak of Cholera;x
DUR_prussian_constitutionalism;Durrani Empire;x
BANNED;You have been banned from this game;x
MODIFIER_NAVAL_DEFENSE;Naval Unit Defense;x
WAR_THEY_ACCEPT_SETUP;When we declare war on another nation;x
DAK_ADJ;Dakotan;x
CHANGE_POP_TYPE_EFFECT;Pop change to: §Y$POPTYPE$§W.\n;x
DISCREDIT_THEY_ACCEPT_3;discredit the name of §Y$TARGET$§W in §Y$RECIPIENT$§W.;x
health_care_fully_funded;Excellent Healthcare;x
early_qing_reforms_desc;The New Policies were a series of cultural, economic, educational, military, and political reforms that were implemented in the last decade of the Qing dynasty to keep the dynasty in power after a series humiliating defeats by foreign powers.;x
NO_LEADER_FOR_THIS_2;A single brigade cannot have a general to command them in battle.;x
LEDGER_NO_GRAPH_DATA;There is not yet enough data to generate this graph.;x
cancel_trade_agreements_24_desc;By cancelling our current trade agreement, we are free to enter into a new a trade agreement with another country.;x
gtfo_USA_desc;We've had a good run, but it's time to end our rulership of USA: if you love something, let it go!;x
EVTOPTA14010;Decisive arguments for Laissez Faire;x
EVTOPTA90810;Play as Beiyang China;x
organic_statute;Organic Statute of Poland;x
the_big_ben_desc;The Clock Tower derives its nickname from the bell, the Big Ben. With an extreme accuracy, the clock tower dominates life and work in London, always striking on time.;x
EVTOPTA13320;Interesting...;x
occupy_sanaa_title;Occupy Sana'a;x
EVTOPTA32516;Now we will really make them pay!;x
the_massacre;The Massacre;x
EVTDESC30000;A delegation representing the leading commercial and manufacturing interests in our nation have proposed holding a World's Fair in our capital. Holding such an event would provide an excellent opportunity to showcase our economic capabilities and technological expertise to the rest of the world, and could significantly help our exports by popularizing our goods on the world stage. Should we provide support for this idea?;x
EVTOPTB14040;We need to maintain constant vigilance in foreign affairs;x
EVTNAME31103;Egypt sues for Peace;x
TOU_parliamentary_republic;Tukulor Republic;x
SENDEXPEDDESC;Send a formation as an expeditionary force.;x
CONFIRM_INTERVENTION;Intervention!;x
SHA_anarcho_liberal;Radical Party;x
REMOVE_PEACE_WE_DECLINE_6;*;x
gtfo_OAX_title;Grant Oaxaca Independence;x
MESSAGECAT_EVENTS;Event Messages;x
EVTNAME90813;Move the Capital to Nanjing;x
CALLALLY_WE_ACCEPT_5;$VERSUS$;x
EVTOPTA36001;We will monitor this situation closely.;x
EVTDESC23212;A Comet was sighted in the sky, some believe that this portends fell times ahead. Others believe that they are in fact pixie fairies floating in the sky. There are also those who believe that this comet is most probably a giant ball of ice floating through the sky and the long tail is created due to the energy of the sun. The arguments amongst the three equally viable theories is stimulating the pursuit of knowledge in our country.;x
YAK_ADJ;Yakut;x
EVTDESC18560;A moment ago, they marched and shouted, cries of desperation and anger echoing through the streets. Now, a calm settles over the scene, as the anger subsides into stillness, and strife dissolves into peace. Whatever else can be said about the ails of our country, for all it's flaws and warts and barely overgrown scabs on old wounds, all people in our nation take an equal share in the toils and hardships, and people know this.;x
EVTDESC44311;The Canadian government wishes to incorporate our territory into their new confederacy.;x
SAS_socialist_1;Labour Party;x
SNZ_presidential_dictatorship_ADJ;South Islander;x
EVTOPTB18520;We are in it to win it;x
EVTDESC36975;We should renew our alliance with the Raj.;x
WAS_socialist_1;Labour Party;x
gtfo_BNG_title;Grant Bengal Independence;x
RELEASE_PRESTIGE;Prestige: ;x
gtfo_D11_desc;We've had a good run, but it's time to end our rulership of D11: if you love something, let it go!;x
gtfo_UMO_title;Grant Missouri Independence;x
EVTDESC30004;A delegation representing the leading commercial and manufacturing interests in our empire have proposed holding a Colonial Exposition in our capital. Holding such an event would provide an excellent opportunity to showcase the economic and cultural wealth of our colonies, could significantly help our exports by popularizing the goods produced in our empire, and further strengthen the support for our empire among our citizens at home. Should we provide support for this idea?;x
LBN_reactionary;Harakat al-Qawmiyyin al-Arab;x
gtfo_SLW_desc;We've had a good run, but it's time to end our rulership of Bone: if you love something, let it go!;x
THEYDEFECT_LOG;$PROV$ defected to us.;x
monthly_payment_made;Yearly Payment;x
fascist_rebels_desc;The Black Guard paramilitary organizations are revolutionaries driven by the radical new ideology of fascism. Labouring under the dogmas of violence and mass action, these battle trained revolutionaries will stop at nothing to overthrow old monarchies and young democracies alike, and replace them all with the absolutes of the Leviathan fascist state.;x
EVTNAME36938;Durgesnandini is published.;x
native_rebels_army;Anti-Colonial Rebels;x
EVTOPTB14580;Their beliefs must be respected;x
gtfo_LNA_desc;We've had a good run, but it's time to end our rulership of Lan Na: if you love something, let it go!;x
ANI_proletarian_dictatorship;Antillean Republic;x
IVC_conservative;Entente of Independents;x
establish_india_civil_service_title;Establish The Indian Civil Service;x
gtfo_DJA_title;Grant Jambi Independence;x
indirect_rule;Indirect Rule;x
CAR_socialist;MLPC;x
EVTNAME44813;The Heart of Darkness;x
gtfo_IVC_title;Grant Ivory Coast Independence;x
EVTDESC44117;The rise of numerous sects within Protestant Christianity in the USA in the early 19th Century would create an environment for further theological speculation. One of the most influential movements to arise from this would be American Unitarianism. Emphasizing the role of reason in understanding theology (and thus rejecting the concept of the Trinity) and the inherent goodness of humanity and its capability for improvement because of reason, Unitarianism would become very influential among middle and upper-class populations in the Northeastern USA and encourage several movements of social improvement, from public education to abolitionism.;x
WARDIALOG_NOCB;No casus belli: ;x
gtfo_BUL_desc;We've had a good run, but it's time to end our rulership of Bulgaria: if you love something, let it go!;x
CB_ALLOWED_RELEASE_PUPPET;Release of Puppet;x
yellow_river;The Yellow River;x
gtfo_LBN_desc;We've had a good run, but it's time to end our rulership of Lebanon: if you love something, let it go!;x
KNY_communist;Farmers Party;x
TAR_socialist;The Socialists;x
IVC_socialist;African Socialist Movement;x
relutanct_figher;Reluctant Fighter;x
commodore_perry_expedition_title;Commodore Perry's Expedition;x
EVTDESC90842;Two rival sufi orders in Qinghai province had recently come to use the Qing legal system to try and settle their dispute, however the judge presiding over the case decided to not issue a ruling. As a result, the two groups resorted to violence against each other. A daotai was sent by the Qing to crush the perpetrators of the violence, which ended in several deaths. This led the involved parties in the dispute to rebel against the Qing and start the second Dungan rebellion.;x
EVTDESC36960;War has erupted in our crown colony of India.;x
FE_TRIALS;Trials;x
EVTNAME90104;Longing for Trade Unions;x
PAN_anarcho_liberal;The Radical Faction;x
gtfo_MTC_title;Grant Metis Confederacy Independence;x
REMOVE_RULING_PARTY_ORG_EFFECT;$NAME$ loses §Y$VALUE$§W organisation.\n;x
NQL_fascist_dictatorship_ADJ;Capricornian;x
MLW_socialist;Alliance for Democracy;x
early_electrical_telegraph_desc;The first commercial electrical telegraph was co-developed by Sir William Fothergill Cooke and Charles Wheatstone. This was a five-needle, six-wire system. The cables were originally installed underground in a steel conduit. However, the cables soon began to fail as a result of deteriorating insulation and were replaced with uninsulated wires on poles. As an interim measure, a two-needle system was used with three of the remaining working underground wires, which despite using only two needles had a greater number of codes.;x
hills_mine;Hills;x
CANCELGIVEMILITARYACCESS_THEY_ACCEPT_6;The people of §Y$ACTOR$§W rejoice at the news.;x
the_meiji_restoration_desc;Japan is traditionally considered to have been founded by Emperor Jimmu in 660 B.C., and while the Imperial Lineage was still considered unbroken since then, the Imperial Office had, throughout the Edo period, been reduced to a revered and respected but, ultimately, politically powerless institution. By embracing a restoration of Imperial Rule, along with a programme of swift industrial modernization, constitutionalism and economic freedom, Japan might be able to break the fetters placed upon her by the impositions of the Western World.;x
EVTDESC17050;The $CAPITAL$ weather did its worst against us: mud, mud, mud, was its prominent feature, and it was known among us afterwards as the mud march.'\n\nA female suffragette commented the elements during the Mud March, a demonstration march which, just this past week, attracted over 3,000 women from various organizations, female textile workers, temperance advocates, artists and many other, all coming together in a show of force for Woman's Liberation and Suffrage, on $CAPITAL$'s streets. A gay enough procession by most accounts, despite the weather.;x
amhara;Amhara;x
EVTNAME31525;Five Days of Milan & The Republic of San Marco;x
TECH_REPEAT_HEADER;Technology Improvement;x
NQL_reactionary_2;Country Party;x
POLITICS_NOT_ACCEPTED;Our form of government does not allow §Y$WHICH$§W parties.;x
ATTACKTHEMREBEL_2;$MONARCHTITLE$, we have reports that battle has commenced in;x
EVTDESC44105;The United States Congress founded the Smithsonian Institution which reports directly to the President. Its goals were and remain the support of research and expeditions, as well as the popularization of science.;x
PROVINCEVIEW_ADMIN_BASE;Base administrative efficiency: §Y$VALUE$%§W;x
RYU_anarcho_liberal;Libertarian Party;x
TKS;Turkestan;x
NO_MIGRATIONS_FOUND3_TOOLTIP;(Select province to see details);x
POPULATION_DENSITY_AT_PROVINCE;Total population in §Y$PROV$§W:;x
GNE_communist;Guinean People's Assembly;x
african_deserts_desc;Send an expedition to an uncharted African province and stake our claim over the area.;x
EVTOPTA91709;Damnit!;x
free_press_promised;Free press promised;x
european_african_conquest;Scramble for Africa Conquest;x
LEADERDIED_MAP;*;x
EVTDESC44628;The recent election of a Colorado government has spurned anti-liberal movements within the country.;x
AKH_ADJ;Astrakhan;x
haussmanns_renovations;Haussmanns Renovations;x
EVTOPTA19045;What next? Comet sighted?;x
ALS;Elsass;x
liberate_country_free_desc;Liberate an §Yentire country§W from its oppressors;x
EVTDESC4000;Slavery, this most vile and ancient institution of despotism and tyranny, is all but abolished in most of the civilised world, yet, here, in our very own $COUNTRY$, the practice continues with the explicit support of the law. An institution so clearly against the law of nature should not be given the false varnish of legality by men.'\n\nA rally has been held in one of our states by abolitionists, arguing for the abolishment of the institution of slavery, and freedom for slaves.;x
gtfo_ULA_title;Grant Louisiana Independence;x
gtfo_KUK_desc;We've had a good run, but it's time to end our rulership of Austria-Hungary: if you love something, let it go!;x
end_fake_war_title;§YEnd Fake War;x
EVTNAME2100;Anti-Immigrant Riots;x
EVTOPTA14750;Conservative arguments prevail;x
EVTOPTB3006;Force it through;x
Saturday;Saturday;x
EVTNAME15140;Equal Opportunities;x
gtfo_SXI_desc;We've had a good run, but it's time to end our rulership of Shanxi: if you love something, let it go!;x
SNZ_conservative;Conservative Party;x
FIU_fascist;Fascisti;x
EVTNAME32503;The Hermitage;x
SIEGETHEM_HEADER;$MESSENGER$;x
EVTNAME43801;Burke and Wills;x
russian_army_desc;The Russian Army may be the biggest land force of Europe, but it is poorly supplied and organized.;x
POP_DETAIL_LIFENEEDS;Life Needs;x
EVTOPTA44473;We will crush them!;x
EVTOPTA17540;Time is on our side. Let us wait them out with vague promises, but little or no action.;x
PAYED_POPS;§Y$NUM$§W §Y$TYPE$s§W getting §Y$MONEY$§W;x
VIC_reactionary_2;Victorian Farmers Union;x
BE_PROVINCES;Provinces:;x
gtfo_CAT_desc;We've had a good run, but it's time to end our rulership of Catalonia: if you love something, let it go!;x
francia_utopia_desc;Dr. Francia, dictator for life of Paraguay, inspired by French revolutionary ideals sought to create a utopian state based on Rosseau's Social Contract. Although he strived for equality of the people, Francia ruthlessly destroyed any opposition and created a Police state, imprisoning all those he deemed seditious. An isolationist, he ran the country with almost no outside influence.;x
status_quo_desc;Attempt to intervene in a war, neglecting any side to fulfill their §Ywargoals§W;x
COLONIZE_SETTLED;Province already settled;x
gtfo_SHK_title;Grant Shilluk Independence;x
SLE_communist;All People's Congress;x
EVTDESC90840;A massacre of Muslims organized by a Qing Manchu official in Kunming has sparked a province-wide multi-ethnic insurgency. In Dali City in western Yunnan, an independent Muslim kingdom has been established by Du Wenxiu, who has styled himself the "Sultan of Dali".;x
INTERVENTION_OUR_SIDE_BTN2;Yay!;x
colonial_negotiations_invented;Colonial Negotiations Invented;x
DAN_anarcho_liberal;Radikale-Venstre;x
EVTOPTA90812;China will be ours!;x
inhospitable_climate_large_mine;Large Ore Deposits;x
EVTOPTA36215;Mmmm...beer!;x
EVTOPTA4406;Fan the flames of public opinion;x
EVTOPTA22500;Regulate! Tax! Ban! Panic!;x
likin_tax_desc;The Lijin tax was first introduced by censor Lei Yixian in the area around Yangzhou as a way of raising funds in the campaigns against local rebels. As the central government was short of revenue, the imperial court sanctioned the tax and it quickly became an important source of funds for the campaign against the Taiping and Nian rebellions. \n\nAfter the Taipings were suppressed in 1864, the likin became a permanent feature of the Chinese tax system and it became an important source of revenue for local government, as China had lost its external tariff autonomy after the conclusion of the Treaty of Nanking. In many ways, the tax signified the decentralization of state authority in the wake of the Taiping rebellion.;x
EVTDESC14150;The current inflow of immigrants has created a demand for more jobs. Advocates of immigrant rights demand that newly naturalized citizens be accorded the same rights as residents by birth. The situation has become a topic of debate in the local election.;x
MODIFY_RELATION_EFFECT;§Y$SOURCE$§W's relation with §Y$TARGET$§W changed with a value of $VALUE$.\n;x
SUBUNIT_POP;§Y$CULTURE$§W $TYPE$ from §Y$LOCATION$§W.;x
EVTDESC17500;Hell no, we won't go!'\n\nOne of our states has seen a surge in socialist agitation during the past few months, since the forming of a labour union at one of the local workshops. The workshop seems to have set a local example to other workplaces, and, now, labour appears to be organizing at every mill, workshop and factory in the entire state. The government has been approached by a group of concerned members of the local elite, who call upon the central government to dispatch national guard units to the province in order to ensure that order is maintained.;x
BANEMBASSY_WE_ACCEPT_5;*;x
ENCOURAGEMENT_FOR;Encouragement for ;x
EVTOPTC3901;The principles of liberty should guide our policy;x
EVTNAME14670;The Heart of Darkness;x
FJN_anarcho_liberal;Freedom Party;x
EVTDESC36940;A treaty formalizing the nation of New Zealand was signed, wherein the Maori Chiefs recognized the sovereignty of Her Majesty Queen Victoria, and in turn she guaranteed the chiefs their lands, estates, forests and fisheries.;x
REMOVE_nuwss_women_education;Education for Women;x
MODIFIER_SELF_UNCIV_MILITARY;Military reform cost;x
PGG_socialist;Shehuidang;x
highlander_raids_desc;Highlander raiders are looting our provinces in numbers.;x
EVTOPTB3500;Leave him be;x
CREATE_DOMINION;Release Dominion;x
LXA_reactionary;The Nationalist Faction;x
