LEDGER_HEADER_COUNTRY_POPS;Country Population;x
LEDGER_HEADER_PROVINCES;Provinces;x
LEDGER_PROVINCE_NAME;Province;x
LEDGER_PROVINCE_TOTALPOP;Total Population;x
LEDGER_PROVINCE_AVGMIL;Avg. Mil.;x
LEDGER_PROVINCE_AVGCON;Avg. Con.;x
LEDGER_PROVINCE_AVGLIT;Avg. Lit.;x
LEDGER_PROVINCE_RELIGION;Religion;x
LEDGER_PROVINCE_CULTURE;Culture;x
LEDGER_PROVINCE_ISSUE;Issue;x
LEDGER_PROVINCE_IDEOLOGY;Ideology;x
LEDGER_HEADER_PROVINCE_POPS;Province Population;x
LEDGER_HEADER_PROVINCEPRODUCTION;Province Production;x
LEDGER_STATE_NAME;State;x
LEDGER_GOODS;Goods;x
LEDGER_OUTPUT;Output;x
LEDGER_INCOME;Income;x
LEDGER_EMPLOYED;Employed;x
LEDGER_LEVEL;Level;x
LEDGER_HEADER_FACTORYPRODUCTION;Factory Production;x
LEDGER_HEADER_GOODS_PRICEHISTORY;Price History;x
LEDGER_NEXT;Next;x
LEDGER_PREV;Previous;x
SUBSIDIZE_ALL_TOOLTIP;Subsidise all factories on the list;x
UNSUBSIDIZE_ALL_TOOLTIP;Cancel subsidies for all factories on the list;x
OPEN_ALL_TOOLTIP;Open all factories on the list;x
CLOSE_ALL_TOOLTIP;Close all factories on the list;x
BUILD_CIVILIZED;Civilised;x
BUILD_COLONIAL;Non-Colonial State;x
RULE_BUILD_FACTORY;Build Factories;x
RULE_EXPAND_FACTORY;Expand Factories;x
RULE_BUILD_RAILWAY;Build Railway;x
RULE_FACTORY_PRIORITY;Prioritise Factories;x
RULE_CAN_SUBSIDISE;Can Subsidise Factories;x
AVG_STATE_BONUS2;Average Infrastructure in State;x
RGO_INPUT_TECH;RGO Input;x
RGO_OUTPUT_TECH;RGO Output;x
RGO_THROUGHPUT_TECH;RGO Throughput;x
FACTORY_INPUT_TECH;Factory Input;x
FACTORY_OUTPUT_TECH;Factory Output;x
FACTORY_THROUGHPUT_TECH;Factory Throughput;x
ARTISAN_INPUT_TECH;Artisan Input;x
ARTISAN_OUTPUT_TECH;Artisan Output;x
ARTISAN_THROUGHPUT_TECH;Artisan Throughput;x
RULE_OPEN_FACTORY;Open/Close Factory;x
MAINTENANCE_DESC;Maintenance Goods Needed:;x
MISSING_MAINTENANCE;Output is reduced to §R$PERC$§W since factory is missing maintenance goods;x
DIPLOMACY_PRIO_NONE;None;x
DIPLOMACY_PRIO_LOW;Low;x
DIPLOMACY_PRIO_MIDDLE;Middle;x
DIPLOMACY_PRIO_HIGH;High;x
TOTAL_SOLD_FOR;Yesterday we produced $NUM$ §Y$GOOD$§W which sold for $CASH$¤;x
NEEDS_BOUGHT;Estimated needs for today:;x
TOTAL_NEEDS_BOUGHT;Estimated needs cost:;x
COUNTRYALERT_CanIncreaseOpinion;We can §YIncrease Opinion§W of our nation or add nations to our §YSphere of Influence§W:;x
COUNTRYALERT_NO_CanIncreaseOpinion;We cannot increase the opinion of our nation or add nations to our §YSphere of Influence§W;x
COUNTRYALERT_HasUnemployedWorkers;The following states have unemployed factory workers:;x
COUNTRYALERT_NO_CanDoDecisions;There are no decisions that presently demand our attention;x
COUNTRYALERT_HaveOrganizingRebels;Rebel Factions are organizing in our country!;x
COUNTRYALERT_NO_HasClosedFactories;There are no closed factories in our nation;x
COUNTRYALERT_HasClosedFactories;There are closed factories in the following states:;x
COUNTRYALERT_NO_Colonial;Nothing in our colonies needs attention;x
COUNTRYALERT_NO_Crisis;No current crisis;x
COUNTRYALERT_Crisis;Current crisis is at a temperature of §Y$TEMPERATURE$§!;x
COUNTRYALERT_ColonialGood_protectorate;§GWe can create a protectorate in §!§Y$REGION$§!;x
COUNTRYALERT_ColonialGood_colony;§GWe can create a colony in §!§Y$REGION$§!;x
COUNTRYALERT_ColonialGood_state;§GWe can create a state in §!§Y$REGION$§!;x
COUNTRYALERT_ColonialBad_colonizationtimer;§RWe need to create a protectorate in §!§Y$REGION$§!§R before §Y$DATE$§!§R or lose it.§!;x
COUNTRYALERT_ColonialBad_influence;§RWe are losing the race in §!§Y$REGION$§!;x
COUNTRYALERT_ColonialGood_invest;§GWe can invest in our a colony in §!§Y$REGION$§!;x
COUNTRYALERT_CanRemoveFromSphere;We can remove nations from another great power's §YSphere of Influence§!:;x
COUNTRYALERT_IsBuildingFactories;We are building/expanding factories in the following states:;x
COUNTRYALERT_CanDoReforms;We can enact the following reforms:;x
COUNTRYALERT_CanDoDecisions;We can enact the following decision(s):;x
COUNTRYALERT_IsInElection;There's currently an election being held in our nation. By §Y$DATE$§W, a new ruling party will be elected.;x
COUNTRYALERT_HaveRebels;There are rebels rising in our nation!;x
COUNTRYALERT_LoosingGPStatus;We are losing §YGreat Power§W status! If we don't regain prominence by §Y$DAYS$§W, the world will no longer view us as a §YGreat Power§W!;x
COUNTRYALERT_NO_IsBuildingFactories;We are currently not building/expanding any factories;x
COUNTRYALERT_NO_HasUnemployedWorkers;There are no unemployed workers in our nation;x
COUNTRYALERT_NO_CanDoReforms;We cannot enact any reforms;x
COUNTRYALERT_NO_IsInElection;There's currently no election taking place in our nation;x
COUNTRYALERT_NO_HaveRebels;We have no rebels in our nation;x
COUNTRYALERT_NO_LoosingGPStatus;We are not losing §YGreat Power§W status;x
COUNTRYALERT_NO_GPStatus;We are not a §YGreat Power§W;x
RULE_BUILD_FACTORY_INVEST;Build Foreign Factories;x
RULE_EXPAND_FACTORY_INVEST;Expand Foreign Factories;x
RULE_OPEN_FACTORY_INVEST;Open Foreign Factories;x
RULE_CAN_INVEST_IN_POP_PROJECTS;Invest in Pop Projects;x
COULDNT_AFFORD;Factory couldn't afford to buy all its inputs yesterday;x
INPUT_LACKING;There's not enough §Y$GOOD$§W available to satisfy factory input needs;x
OUTPUT_WASTED;$NUM$ of $PRODUCED$ §Y$GOOD$§W didn't get sold yesterday;x
DIPLOMACY_FILTER_ALL;All;x
DIPLOMACY_FILTER_EUROPE;Europe;x
DIPLOMACY_FILTER_ASIA;Asia;x
DIPLOMACY_FILTER_NORTH_AMERICA;North America;x
DIPLOMACY_FILTER_SOUTH_AMERICA;South America;x
DIPLOMACY_FILTER_AFRICA;Africa;x
DIPLOMACY_FILTER_OCEANIA;Oceania;x
DIPLOMACY_FILTER_NEIGHBOURS;Neighbours;x
DIPLOMACY_FILTER_ENEMIES;Enemies;x
DIPLOMACY_FILTER_ALLIES;Allies;x
DIPLOMACY_FILTER_SPHERE;Sphere;x
DIPLOMACY_FILTER_ALL_TOOLTIP;List all countries;x
DIPLOMACY_FILTER_EUROPE_TOOLTIP;List §YEuropean§W countries;x
DIPLOMACY_FILTER_ASIA_TOOLTIP;List §YAsian§W countries;x
DIPLOMACY_FILTER_NORTH_AMERICA_TOOLTIP;List §YNorth American§W countries;x
DIPLOMACY_FILTER_SOUTH_AMERICA_TOOLTIP;List §YSouth American§W countries;x
DIPLOMACY_FILTER_AFRICA_TOOLTIP;List §YAfrican§W countries;x
DIPLOMACY_FILTER_OCEANIA_TOOLTIP;List §YOceanian§W countries;x
DIPLOMACY_FILTER_NEIGHBOURS_TOOLTIP;List your neighbouring countries;x
DIPLOMACY_FILTER_ENEMIES_TOOLTIP;List our current enemies;x
DIPLOMACY_FILTER_ALLIES_TOOLTIP;List our current allies;x
DIPLOMACY_FILTER_SPHERE_TOOLTIP;List countries in our §YSphere of Influence§W;x
DIPLOMACY_SORT_BY_COUNTRY_NAME_TOOLTIP;Sort by country name;x
DIPLOMACY_SORT_BY_PRIORITY_TOOLTIP;Sort by influence priority;x
DIPLOMACY_SORT_BY_BOSS_TOOLTIP;Sort by §YSphere of Influence§W;x
DIPLOMACY_SORT_BY_PRESTIGE_TOOLTIP;Sort by §YPrestige Rank§W;x
DIPLOMACY_SORT_BY_MILITARY_TOOLTIP;Sort by §YMilitary Rank§W;x
DIPLOMACY_SORT_BY_ECONOMIC_TOOLTIP;Sort by §YIndustrial Rank§W;x
DIPLOMACY_SORT_BY_TOTAL_TOOLTIP;Sort by Rank;x
DIPLOMACY_SORT_BY_OPINION_TOOLTIP;Sort by §YOpinion§W;x
DIPLOMACY_SORT_BY_RELATION_TOOLTIP;Sort by §YRelations§W;x
DIPLOMACY_SORT_BY_GREATPOWER_TOOLTIP;Sort by influence of $COUNTRY$;x
PROJECT_BUILD;Build;x
PROJECT_EXPAND;Expand;x
ARMY_NAME;$NUM$$ORDER$ Army;x
NAVY_NAME;$NUM$$ORDER$ Fleet;x
TERRAIN_DEFENCE;Defence: ;x
TRAIT_ATTACK;Attack;x
TRAIT_DEFEND;Defence;x
TRAIT_MORALE;Morale;x
TRAIT_ORGANISATION;Organisation;x
TRAIT_RECONAISSANCE;Reconnaissance;x
TRAIT_SPEED;Speed;x
TRAIT_ATTRITION;Attrition;x
TRAIT_EXPERIENCE;Experience;x
TRAIT_RELIABILITY;Reliability;x
TYPE_INF;Infantry;x
TYPE_CAV;Cavalry;x
TYPE_TANKS;Tanks;x
TYPE_PLANES;Planes;x
TYPE_BIGSHIP;Heavy Ships;x
TYPE_LIGHTSHIP;Light Ships;x
TYPE_TRANSPORT;Transports;x
TERRAIN_MOVEMENT_COST;Movement Cost: ;x
CORE_MP_PAUSED_NAME;Paused by $PLAYER$;x
CORE_MP_PAUSED;$TIME$ left until anybody can unpause;x
OOS_TITLE;OOS;x
OOS_DESC;Game is no longer in sync!;x
very_easy_player;Very Easy Difficulty;x
easy_player;Easy Difficulty;x
hard_player;Hard Difficulty;x
very_hard_player;Very Hard Difficulty;x
very_easy_ai;Very Easy Difficulty;x
easy_ai;Easy Difficulty;x
hard_ai;Hard Difficulty;x
very_hard_ai;Very Hard Difficulty;x
BUDGET_EXPORTS;National Stockpile Sales: §Y$VAL$§W;x
BUDGET_IMPORTS;National Stockpile Purchases: §Y$VAL$§W;x
TB_BUDGET_FUNDS;§Y$FUNDS$§W($INCOME$);x
TB_TECH_CURRENT;$PARAM$;x
TB_TECH_NO_CURRENT;§RNo research set§W;x
TOPBAR_AVG_CHANGE;We estimate that it will change by $VAL$§W during the next month;x
TECH_DAILY_RESEARCHPOINTS_BASE_TOOLTIP;Daily base research points: §Y$VALUE$§W;x
TECH_DAILY_RESEARCHPOINTS_TOTAL_TOOLTIP;Daily research points: §G+$VALUE$§W;x
TECH_DAILY_RESEARCHPOINTS_TOOLTIP;$POPTYPE$ provide §G$VALUE$§W research points.\n (§Y$FRACTION$%§W of the population, $OPTIMAL$% is the minimum for full research points and 4% is optimal for literacy gain);x
TECHNOLOGY;Technology;x
POLITICS;Politics;x
POPULATION;Population;x
TRADE;Trade;x
DIPLOMACY;Diplomacy;x
MILITARY;Military;x
SUPPRESSION_POINTS;Suppression Points;x
SUPRESSION_MONTHLY_GAIN;Monthly gain: §G$VAL$§!;x
DIPLOMACY_INFAMY;Infamy: §Y$VALUE$§W;x
TOPBAR_POPULATION;Our adult male population is $CURR$. Our adult male population has changed by $CHANGE$ in the last §Y$DAYS$§W days;x
TOPBAR_POPULATION_VISUAL;Our total population is $CURR$;x
TB_NATIONALFOCUS_CULTURE;§Y$NUM$§W people of primary & accepted cultures give us §Y$FOCUS$§W focus points;x
TB_NATIONALFOCUS_NONE;There are currently no provinces with national focuses;x
TB_MAX_FOCUS;Technology limits you to a maximum of §Y$FOCUS$§W national focus points;x
TOPBAR_DIPLOPOINTS_GAIN;We gain §Y$VALUE$§W diplomatic points each month;x
TOPBAR_DIPLOPOINTS_BASEGAIN;Base gain: §Y$VALUE$§W diplomatic points;x
MOBILIZATION_IMPACT_LIMIT_DESC;Mobilisation impact §Y$IMPACT$§! from §Y$POLICY$§! war policy, limits the amount of mobilised units to §Y$UNITS$§!;x
MOBILIZATION_IMPACT_LIMIT_DESC2;(Current amount of raised regiments: §Y$CURR$§!, multiplied by §Y$IMPACT$§!);x
SUPPLY_LOAD_STATUS_DESC_BASIC;The total §Ysupply throughput§! of all our §Ynaval ports§! is $TOT$.\nAll our ships requires in total $REQ$;x
SUPPLY_LOAD_STATUS_DESC_PENALTY;Our ships suffer $PEN$ penalty of supplying them;x
SUPPLY_LOAD_STATUS_DESC_HINT;Consider building naval bases, or disband some ships;x
SUPPLY_LOAD_STATUS_DESC_UPCOMING_PENALTY;New ships are under construction, that will exceed the supply limits by $EXC$;x
SUPPLY_LOAD_STATUS_DESC_DETAILED_LIST;The following report shows the supply throughput demands:;x
TECH_DAILY_LEADERSHIP_BASE_TOOLTIP;Monthly base leadership: §Y$VALUE$§W;x
TECH_DAILY_LEADERSHIP_TOTAL_TOOLTIP;Monthly leadership: §G+$VALUE$§W;x
TECH_DAILY_LEADERSHIP_TOOLTIP;$POPTYPE$ provide §G$VALUE$§W leadership.\n (§Y$FRACTION$%§W of the population, $OPTIMAL$% is optimal);x
SHORTCUT;§WShortcut: §Y;x
OL_COMBAT;Combats;x
OL_ARMIES;Armies;x
OL_NAVIES;Navies;x
OL_STATEBUILDING_CONSTRUCTION;Factory Construction;x
OL_PROVINCE_CONSTRUCTION;Province Construction;x
OL_ARMY_CONSTRUCTION;Army Construction;x
OL_NAVY_CONSTRUCITON;Navy Construction;x
OL_COMBAT_TOOLTIP;§Y$ARMY_NAME$§W is fighting §Y$OPPOSING_ARMY$§W in §Y$LOCATION$§W;x
OL_NAVAL_COMBAT_TOOLTIP;§Y$NAVY_NAME$§W is fighting §Y$OPPOSING_NAVY$§W in §Y$LOCATION$§W;x
OL_ARMIES_TOOLTIP;§Y$ARMY_NAME$§W is currently in §Y$LOCATION$§W;x
OL_NAVIES_TOOLTIP;§Y$NAVY_NAME$§W is currently in §Y$LOCATION$§W;x
OL_STATEBUILDING_CONSTRUCTION_TOOLTIP;Currently building §Y$CONSTRUCTION$§W in §Y$LOCATION$§W;x
OL_PROVINCE_CONSTRUCTION_TOOLTIP;Currently building §Y$CONSTRUCTION$§W in §Y$LOCATION$§W;x
OL_ARMY_CONSTRUCTION_TOOLTIP;Currently building §Y$CONSTRUCTION$§W in §Y$LOCATION$§W;x
OL_NAVY_CONSTRUCTION_TOOLTIP;Currently building §Y$CONSTRUCTION$§W in §Y$LOCATION$§W;x
OL_SIEGES_TOOLTIP;We are occupying §Y$PROVINCE$§W;x
OL_HOSTILE_SIEGES_TOOLTIP;Our province, §Y$PROVINCE$§W, is being occupied!;x
OL_VIEW_COMBAT;Toggle §YCombat§W view;x
OL_VIEW_NAVALCOMBAT;Toggle §YNaval Combat§W view;x
OL_VIEW_ARMIES;Toggle §YArmy§W view;x
OL_VIEW_NAVIES;Toggle §YNavy§W view;x
OL_VIEW_FACTORIES;Toggle §YFactory Construction§W view;x
OL_VIEW_BUILDINGS;Toggle §YBuilding Construction§W view;x
OL_VIEW_ARMY_CONSTRUCTION;Toggle §YArmy Construction§W view;x
OL_VIEW_NAVY_CONSTRUCTION;Toggle §YNavy Construction§W view;x
OL_GP_INFLUENCE;Influence;x
OL_VIEW_GP_INFLUENCE;Toggle §YInfluence§W view;x
TOPBAR_CLOSE_OUTLINER;Close Outliner;x
TOPBAR_OPEN_OUTLINER;Open Outliner;x
TOPBAR_INC_SPEED;Increase Speed;x
TOPBAR_DEC_SPEED;Decrease Speed;x
TOPBAR_DATE;This is the current date\n(Click or use space bar to pause);x
TOPBAR_DATE_IS_PAUSED;This is the current date\n(Click or use space bar to unpause);x
TOPBAR_PAUSE_INDICATOR;The game is currently paused;x
TOPBAR_SPEED_INDICATOR;The game is running at §Y$SPEED$§W;x
SLOWEST_SPEED;Slowest Speed;x
SLOW_SPEED;Slow Speed;x
NORMAL_SPEED;Normal Speed;x
FAST_SPEED;Fast Speed;x
FASTEST_SPEED;Fastest Speed;x
RANK_PRESTIGE;Prestige;x
RANK_PRESTIGE_D;Prestige is accumulated through cultural development and performing well with your country;x
RANK_INDUSTRY;Industrial Power;x
RANK_INDUSTRY_D;Industry score is a measure of your level of industrialisation. It is a combination of the number of employed craftsmen and clerks, divided by 2500, and the value of your foreign investments;x
RANK_MILITARY;Military Power;x
RANK_MILITARY_D;Military score is a measure of the power of your military. It scores your military by size, supply consumption, and the quality of your military leaders;x
RANK_TOTAL_D;The eight countries with the highest rank are §YGreat Powers§W who have the ability to influence and control lesser nations. The next eight are §YSecondary Powers§W who have the ability to colonise, and will challenge the great powers at times. The final two ranks are §Ycivilised§W and §Yuncivilised§W nations, who are rated depending on if they are westernised or not;x
COLONIAL_POINTS;Colonial Power;x
AVAILABLE_COLONIAL_POWER;Available: §Y$VALUE$§!;x
FROM_TECHNOLOGY;From Improved Technology;x
PLAYER_COUNTRY_TOPBAR_RANK;$NAME$ is a §Y$RANK$§W;x
CLOSE;Close;x
MENU_BAR_SAVE_GAME;Save Game;x
MENU_BAR_GAME_OPTIONS;Game Options;x
MENU_BAR_GAME_RESIGN;Resign;x
MENU_BAR_MESSAGE_SETTINGS;Message Settings;x
MENU_BAR_QUIT;Quit;x
MENU_BAR_CLOSE;Close;x
MENU_BAR_SAVE;Save;x
MENU_BAR_SAVE_GAME_FILENAME;Saved game filename:;x
MAPMODE_1;Terrain Mapmode;x
MAPMODE_2;Political Mapmode;x
MAPMODE_3;Revolt Risk Mapmode;x
MAPMODE_4;Diplomatic Mapmode;x
MAPMODE_5;Region Mapmode;x
MAPMODE_6;Infrastructure Mapmode;x
MAPMODE_7;Colonial Mapmode;x
MAPMODE_8;Administrative Mapmode;x
MAPMODE_9;Recruitment Mapmode;x
MAPMODE_10;National Focus Mapmode;x
MAPMODE_11;RGO Output Mapmode;x
MAPMODE_12;Population Density Mapmode;x
MAPMODE_13;Culture Mapmode;x
MAPMODE_14;Sphere of Influence Mapmode;x
MAPMODE_15;Supply Limit Mapmode;x
MAPMODE_16;Party Loyalty Mapmode;x
MAPMODE_17;Ranking Mapmode;x
MAPMODE_18;Migrations Mapmode;x
MAPMODE_19;Civilisation Level Mapmode;x
MAPMODE_20;Relations Mapmode;x
MAPMODE_21;Crises Mapmode;x
MAPMODE_22;Naval Mapmode;x
M_LEDGER_BUTTON;Ledger;x
M_MENU_BUTTON;Menu;x
M_GOTO_BUTTON;Find Country or Province;x
INTEREST;Interest;x
NATIONAL_BANK;National Bank;x
EDUCATION;Education;x
ADMINISTRATION;Administration;x
SOCIAL_SPENDING;Social Spending;x
MILITARY_SPENDING;Military Spending;x
OK;Ok;x
CANCEL;Cancel;x
MILITARY_SPENDINGS_LAND;Spending on §YLand§! units:;x
MILITARY_SPENDINGS_NAVAL;Spending on §YNaval§! units:;x
MILITARY_SPENDINGS_PROJECTS;Spending on §YConstructions§!:;x
QUIT_TITLE;Quit Game;x
QUIT_DESC;Are you sure you want to quit and return to desktop?;x
RESIGN_TITLE;Resign Game;x
RESIGN_DESC;Are you sure you want to resign and return to the main menu?;x
DIPLOMACY_GREATNATION_STATUS;Great Power;x
DIPLOMACY_COLONIALNATION_STATUS;Secondary Power;x
DIPLOMACY_CIVILIZEDNATION_STATUS;Civilised Nation;x
DIPLOMACY_UNCIVILIZEDNATION_STATUS;Uncivilised Nation;x
TAX_POOR_DESC;This controls how much of the lower class' income will be collected as tax. Too heavy taxation will leave them less money to spend on their own needs;x
TAX_MIDDLE_DESC;This controls how much of the middle class' income will be collected as tax. Too heavy taxation will leave them less money to spend on their own needs or businesses;x
TAX_RICH_DESC;This controls how much of the upper class' income will be collected as tax. Too heavy taxation will leave them less money to spend on their own needs and less likely to invest in projects like building new factories;x
NONE;None;x
DIPLOMACY_COUNTRY;Country;x
DIPLOMACY_OPINION;Opinion;x
POP_BUILD_NEW_STATEBUILDING;Investing in a new factory;x
POP_BUILD_NEW_PROVINCEBUILDING;Investing in infrastructure;x
POP_REOPEN_STATE_FACTORY;Investing in factory reopening;x
POP_EXPAND_STATE_FACTORY;Investing in factory expansion;x
NO_UNIT_TECH;We must discover §Y$TECH$§W to build §Y$UNIT$§W;x
NO_UNIT_REGIMENTS;We cannot build §Y$UNIT$§W anywhere. Get more §YSoldiers§W;x
NO_UNIT_PORTS;We cannot build §Y$UNIT$§W anywhere. Get a §YCoastal§W province;x
OL_HOSTILE_SIEGES;Hostile Occupations;x
OL_VIEW_HOSTILE_SIEGES;Toggle §YHostile Occupation§W view;x
OL_REBEL_OCCUPATIONS;Rebel Occupations;x
OL_REBEL_OCCUPATIONS_TOOLTIP;Our province, §Y$PROVINCE$§W, is being occupied by rebels!;x
OL_VIEW_REBEL_OCCUPATIONS;Toggle §YRebel Occupations§W view;x
OL_VIEW_SIEGES;Toggle §YOccupation§W view;x
OL_VIEW_NATFOCUS;Toggle §YNational Focus§W view;x
OL_VIEW_NATFOCUS_HEADER;National Focus;x
OL_VIEW_NATFOCUS_TOOLTIP;National Focus (§Y$FOCUS$§!) in §Y$STATE$§!;x
OL_VIEW_RALLYPOINTS;Toggle §YRally Points§W view;x
OL_VIEW_RALLYPOINTS_HEADER;Rally Points;x
OL_VIEW_RALLYPOINTS_TOOLTIP;All nearby recruited units will head towards §Y$PROV$§!;x
OL_VIEW_RALLYPOINTS_MERGE_TOOLTIP; and will try to merge up to §Y$LIMIT$§! when they arrive here;x
OL_VIEW_MERGE_ON;§G(Merge ON)§!;x
OL_VIEW_MERGE_OFF;§Y(Merge OFF)§!;x
GOTO_SEARCH_COUNTRIES_AND_PROVINCES;Search Countries and Provinces;x
GOTO_CANCEL;Cancel;x
MESSAGESETTINGS_ALL;All;x
MESSAGESETTINGS_COMBAT;Combat;x
MESSAGESETTINGS_DIPLOMACY;Diplomacy;x
MESSAGESETTINGS_UNITS;Units;x
MESSAGESETTINGS_PROVINCES;Provinces;x
MESSAGESETTINGS_EVENTS;Events;x
MESSAGESETTINGS_OTHER;Other;x
MESSAGE_SEARCH;Search:;x
MESSAGE_BUTTON_SEARCH;Search;x
MESSAGE_BUTTON_CLEAR;Clear;x
MESSAGE_SEARCH_TOOLTIP;Enter key words separated by §Yspace§! to filter the list;x
MENU_MESSAGES_RESET;Reset to defaults;x
MESSAGE_IS_POPUP;This message type $TRUTH$ currently displayed as a popup;x
MESSAGE_IS_LOG;This message type $TRUTH$ currently displayed in the log;x
MESSAGE_IS_ONMAP;This message type $TRUTH$ currently displayed on the map (if applicable);x
MESSAGE_IS_PAUSE;This message type $TRUTH$ currently displayed as a popup and will pause the game;x
MESSAGE_IS_ICON;This message type $TRUTH$ currently displayed as a message icon;x
MESSAGE_SETTING_TRUE;is;x
MESSAGE_SETTING_FALSE;is not;x
MILITARY_ADMIRALS_LABEL;Admirals:;x
MILITARY_GENERALS_LABEL;Generals:;x
MILITARY_GENERAL_TOOLTIP;General;x
MILITARY_ADMIRAL_TOOLTIP;Admiral;x
MILITARY_BUILD_ARMY;Build Army;x
MILITARY_BUILD_NAVY;Build Navy;x
MILITARY_SORT_STRENGTH;Strength;x
MILITARY_UNASSIGNED;Unassigned;x
MILITARY_SORT_TYPE;Type;x
MILITARY_SORT_NAME;Name;x
MILITARY_SORT_ARMY;Army;x
MILITARY_CREATE_GENERAL;Create General($VALUE$);x
MILITARY_CREATE_ADMIRAL;Create Admiral($VALUE$);x
MILITARY_AUTOCREATE;Auto-Create Leaders;x
MILITARY_AUTOASSIGN;Auto-Assign Leaders;x
MILITARY_LEADER_TOOLTIP;§Y$NAME$§W\nSkill: §Y$SKILL$§W;x
MILITARY_MORALE_TOOLTIP;Morale: §Y$VALUE$%§W;x
MILITARY_MOVING_TOOLTIP;This unit is moving.\nIt will arrive in §Y$LOCATION$§W at §Y$DATE$§W;x
MILITARY_DIGIN_TOOLTIP;This unit digging in.\nSo far, it has spent §Y$DAYS$ days§W doing so;x
MILITARY_SKILL_TOOLTIP;Skill: §Y$SKILL$§W;x
MILITARY_NEW_GENERAL_TOOLTIP;Recruit General\nWe can currently recruit up to §Y$VALUE$§W General(s);x
MILITARY_NEW_ADMIRAL_TOOLTIP;Recruit Admiral\nWe can currently recruit up to §Y$VALUE$§W Admiral(s);x
MILITARY_BUILD_ARMY_TOOLTIP;Build Army;x
MILITARY_BUILD_NAVY_TOOLTIP;Build Navy;x
MILITARY_AUTOCREATE_TOOLTIP;Toggle auto-creation of leaders;x
MILITARY_AUTOASSIGN_TOOLTIP;Toggle auto-assignment of leaders;x
MILITARY_BUILD_ARMY_LABEL;Build Army;x
MILITARY_BUILD_NAVY_LABEL;Build Navy;x
MILITARY_UNITS_BEING_BUILT_LABEL;Units Being Built;x
MILITARY_LACK_OF_LEADER;We need at least §Y$VALUE$§W leadership to recruit a leader;x
SORT_BY_PRESTIGE;Sort by prestige;x
SORT_BY_NAME;Sort by name;x
MILITARY_SORT_BY_TYPE_TOOLTIP;Sort by leader type;x
MILITARY_SORT_BY_NAME_TOOLTIP;Sort by name;x
MILITARY_SORT_BY_ASSIGNMENT_TOOLTIP;Sort by assignment;x
MILITARY_SORT_BY_STRENGTH_TOOLTIP;Sort by strength;x
MILITARY_ARMY_COUNT_TOOLTIP;Number of armies: §Y$VALUE$§W;x
MILITARY_NAVY_COUNT_TOOLTIP;Number of navies: §Y$VALUE$§W;x
MILITARY_ARMY_CONSTRUCTION_TOOLTIP;Brigades under construction: §Y$VALUE$§W;x
MILITARY_NAVY_CONSTRUCTION_TOOLTIP;Ships under construction: §Y$VALUE$§W;x
MILITARY_SORT_ASSIGNMENT;Assignment;x
MILITARY_BACKGROUND;Primary Stats: §Y$NAME$§W;x
MILITARY_PERSONALITY;Secondary Stats: §Y$NAME$§W;x
MILITARY_STRENGTH_TOOLTIP2;Unit strength is at §Y$PERCENT$%§W.\nStrength: $VALUE$/§Y$MAX$§W;x
MILITARY_SHIPSTRENGTH_TOOLTIP2;Unit strength is at §Y$PERCENT$%§W;x
MILITARY_REGIMENTS_TOOLTIP;Number of brigades: §Y$VALUE$§W;x
MILITARY_SHIPS_TOOLTIP;Number of ships: §Y$VALUE$§W;x
MILITARY_CURRENT_LOCATION;Current location: §Y$LOC$§W;x
MILITARY_WAR_EXHAUSTION;War Exhaustion;x
MILITARY_SUPPLY_CONSUMPTION;Supply Consumption;x
MILITARY_ORG_REGAIN;Organisation Regain;x
MILITARY_ARMY_ORG;Land Organisation;x
MILITARY_NAVY_ORG;Naval Organisation;x
MILITARY_UNIT_EXPERIENCE;Unit Start Experience;x
MILITARY_RECRUIT_TIME;Recruitment Time;x
MILITARY_COMBAT_WIDTH;Combat Width;x
MOB_IS_REINFORCE;Mobilised units reinforce at §Y50%§W speed;x
MOB_SIZE_IRO;We can mobilise §Y$VALUE$§W% of our lower class into soldiers;x
MOB_FROM_TECH;From technology: §G+$VALUE$§W;x
MOB_ECO_IMPACT;Our development reduces it by §G-$VALUE$§W.;x
MOB_ECO_PENALTY;Currently our development increases impact by §R$VALUE$§W;x
MOB_SIZE_LABEL;Brigades to Mobilise;x
MOB_IMPACT_LABEL;Production Impact;x
MOBILISE;Mobilise;x
DEMOBILISE;Demobilise;x
MILITARY_WAR_EXHAUSTION_TOOLTIP;War Exhaustion: $VALUE$;x
MILITARY_MAX_WAR_EXHAUSTION_TOOLTIP;Max War Exhaustion: $VALUE$;x
MILITARY_BASEVALUE_PERCENT;Base Value: §Y100%§W;x
MILITARY_BASEVALUE;Base Value: §Y0.00§W;x
MILITARY_BUILD_UNIT_TOOLTIP;Build §Y$NAME$§W in §Y$LOC$§W;x
MILITARY_CANCEL_BUILD_UNIT_TOOLTIP;Cancel construction of §Y$NAME$§W in §Y$LOC$§W;x
MILITARY_MOBILIZE;Mobilise our Army;x
MILITARY_MOBILIZE_DESC;Apart from our standing army, our country can also, in the event of war, draw upon additional resources in the form of conscripts. By ordering mobilisation, our conscript armies will begin amassing at major population centres, and begin preparations for war. While mobilisation may be essential to overcoming a sizable enemy invasion, we must always be wary of its impact on the national economy;x
MILITARY_DEMOBILIZE;Demobilise our Army;x
